Country Code,Country,Element Code,Element,Item Code,Item,Year,Unit,Value
138,Mexico,5911,Export Quantity,2805,Rice (Milled Equivalent),2010,1000 tonnes,94
138,Mexico,5911,Export Quantity,2805,Rice (Milled Equivalent),2011,1000 tonnes,2
138,Mexico,5911,Export Quantity,2805,Rice (Milled Equivalent),2012,1000 tonnes,88
138,Mexico,5911,Export Quantity,2805,Rice (Milled Equivalent),2013,1000 tonnes,2
138,Mexico,5611,Import Quantity,2513,Barley and products,1961,1000 tonnes,33
138,Mexico,5611,Import Quantity,2513,Barley and products,1962,1000 tonnes,35
138,Mexico,5611,Import Quantity,2513,Barley and products,1963,1000 tonnes,14
138,Mexico,5611,Import Quantity,2513,Barley and products,1964,1000 tonnes,43
138,Mexico,5611,Import Quantity,2513,Barley and products,1965,1000 tonnes,97
138,Mexico,5611,Import Quantity,2513,Barley and products,1966,1000 tonnes,35
138,Mexico,5611,Import Quantity,2513,Barley and products,1967,1000 tonnes,6
138,Mexico,5611,Import Quantity,2513,Barley and products,1968,1000 tonnes,4
138,Mexico,5611,Import Quantity,2513,Barley and products,1969,1000 tonnes,3
138,Mexico,5611,Import Quantity,2513,Barley and products,1970,1000 tonnes,4
138,Mexico,5611,Import Quantity,2513,Barley and products,1971,1000 tonnes,4
138,Mexico,5611,Import Quantity,2513,Barley and products,1972,1000 tonnes,5
138,Mexico,5611,Import Quantity,2513,Barley and products,1973,1000 tonnes,57
138,Mexico,5611,Import Quantity,2513,Barley and products,1974,1000 tonnes,123
138,Mexico,5611,Import Quantity,2513,Barley and products,1975,1000 tonnes,155
138,Mexico,5611,Import Quantity,2513,Barley and products,1976,1000 tonnes,4
138,Mexico,5611,Import Quantity,2513,Barley and products,1977,1000 tonnes,0
138,Mexico,5611,Import Quantity,2513,Barley and products,1978,1000 tonnes,87
138,Mexico,5611,Import Quantity,2513,Barley and products,1979,1000 tonnes,44
138,Mexico,5611,Import Quantity,2513,Barley and products,1980,1000 tonnes,243
138,Mexico,5611,Import Quantity,2513,Barley and products,1981,1000 tonnes,125
138,Mexico,5611,Import Quantity,2513,Barley and products,1982,1000 tonnes,19
138,Mexico,5611,Import Quantity,2513,Barley and products,1983,1000 tonnes,121
138,Mexico,5611,Import Quantity,2513,Barley and products,1984,1000 tonnes,123
138,Mexico,5611,Import Quantity,2513,Barley and products,1985,1000 tonnes,38
138,Mexico,5611,Import Quantity,2513,Barley and products,1986,1000 tonnes,4
138,Mexico,5611,Import Quantity,2513,Barley and products,1987,1000 tonnes,1
138,Mexico,5611,Import Quantity,2513,Barley and products,1988,1000 tonnes,8
138,Mexico,5611,Import Quantity,2513,Barley and products,1989,1000 tonnes,205
138,Mexico,5611,Import Quantity,2513,Barley and products,1990,1000 tonnes,143
138,Mexico,5611,Import Quantity,2513,Barley and products,1991,1000 tonnes,155
138,Mexico,5611,Import Quantity,2513,Barley and products,1992,1000 tonnes,213
138,Mexico,5611,Import Quantity,2513,Barley and products,1993,1000 tonnes,199
138,Mexico,5611,Import Quantity,2513,Barley and products,1994,1000 tonnes,195
138,Mexico,5611,Import Quantity,2513,Barley and products,1995,1000 tonnes,206
138,Mexico,5611,Import Quantity,2513,Barley and products,1996,1000 tonnes,452
138,Mexico,5611,Import Quantity,2513,Barley and products,1997,1000 tonnes,298
138,Mexico,5611,Import Quantity,2513,Barley and products,1998,1000 tonnes,392
138,Mexico,5611,Import Quantity,2513,Barley and products,1999,1000 tonnes,406
138,Mexico,5611,Import Quantity,2513,Barley and products,2000,1000 tonnes,361
138,Mexico,5611,Import Quantity,2513,Barley and products,2001,1000 tonnes,279
138,Mexico,5611,Import Quantity,2513,Barley and products,2002,1000 tonnes,211
138,Mexico,5611,Import Quantity,2513,Barley and products,2003,1000 tonnes,183
138,Mexico,5611,Import Quantity,2513,Barley and products,2004,1000 tonnes,237
138,Mexico,5611,Import Quantity,2513,Barley and products,2005,1000 tonnes,268
138,Mexico,5611,Import Quantity,2513,Barley and products,2006,1000 tonnes,385
138,Mexico,5611,Import Quantity,2513,Barley and products,2007,1000 tonnes,452
138,Mexico,5611,Import Quantity,2513,Barley and products,2008,1000 tonnes,646
138,Mexico,5611,Import Quantity,2513,Barley and products,2009,1000 tonnes,516
138,Mexico,5611,Import Quantity,2513,Barley and products,2010,1000 tonnes,400
138,Mexico,5611,Import Quantity,2513,Barley and products,2011,1000 tonnes,357
138,Mexico,5611,Import Quantity,2513,Barley and products,2012,1000 tonnes,442
138,Mexico,5611,Import Quantity,2513,Barley and products,2013,1000 tonnes,458
138,Mexico,5911,Export Quantity,2513,Barley and products,1961,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1962,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1963,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1964,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1965,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1966,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1967,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1968,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1969,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1970,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1971,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1972,1000 tonnes,20
138,Mexico,5911,Export Quantity,2513,Barley and products,1973,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1974,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1975,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1976,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1977,1000 tonnes,51
138,Mexico,5911,Export Quantity,2513,Barley and products,1978,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1979,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1980,1000 tonnes,1
138,Mexico,5911,Export Quantity,2513,Barley and products,1981,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1982,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1983,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1984,1000 tonnes,1
138,Mexico,5911,Export Quantity,2513,Barley and products,1985,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1986,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1987,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1988,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1989,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1990,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1991,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1992,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1993,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1994,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1995,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1996,1000 tonnes,19
138,Mexico,5911,Export Quantity,2513,Barley and products,1997,1000 tonnes,38
138,Mexico,5911,Export Quantity,2513,Barley and products,1998,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,1999,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,2000,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,2001,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,2002,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,2003,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,2004,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,2005,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,2006,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,2007,1000 tonnes,74
138,Mexico,5911,Export Quantity,2513,Barley and products,2008,1000 tonnes,10
138,Mexico,5911,Export Quantity,2513,Barley and products,2009,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,2010,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,2011,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,2012,1000 tonnes,0
138,Mexico,5911,Export Quantity,2513,Barley and products,2013,1000 tonnes,108
138,Mexico,5611,Import Quantity,2514,Maize and products,1961,1000 tonnes,34
138,Mexico,5611,Import Quantity,2514,Maize and products,1962,1000 tonnes,100
138,Mexico,5611,Import Quantity,2514,Maize and products,1963,1000 tonnes,475
138,Mexico,5611,Import Quantity,2514,Maize and products,1964,1000 tonnes,46
138,Mexico,5611,Import Quantity,2514,Maize and products,1965,1000 tonnes,12
138,Mexico,5611,Import Quantity,2514,Maize and products,1966,1000 tonnes,5
138,Mexico,5611,Import Quantity,2514,Maize and products,1967,1000 tonnes,5
138,Mexico,5611,Import Quantity,2514,Maize and products,1968,1000 tonnes,5
138,Mexico,5611,Import Quantity,2514,Maize and products,1969,1000 tonnes,8
138,Mexico,5611,Import Quantity,2514,Maize and products,1970,1000 tonnes,761
138,Mexico,5611,Import Quantity,2514,Maize and products,1971,1000 tonnes,17
138,Mexico,5611,Import Quantity,2514,Maize and products,1972,1000 tonnes,201
138,Mexico,5611,Import Quantity,2514,Maize and products,1973,1000 tonnes,1145
138,Mexico,5611,Import Quantity,2514,Maize and products,1974,1000 tonnes,1278
138,Mexico,5611,Import Quantity,2514,Maize and products,1975,1000 tonnes,2637
138,Mexico,5611,Import Quantity,2514,Maize and products,1976,1000 tonnes,912
138,Mexico,5611,Import Quantity,2514,Maize and products,1977,1000 tonnes,1755
138,Mexico,5611,Import Quantity,2514,Maize and products,1978,1000 tonnes,1420
138,Mexico,5611,Import Quantity,2514,Maize and products,1979,1000 tonnes,748
138,Mexico,5611,Import Quantity,2514,Maize and products,1980,1000 tonnes,3782
138,Mexico,5611,Import Quantity,2514,Maize and products,1981,1000 tonnes,3071
138,Mexico,5611,Import Quantity,2514,Maize and products,1982,1000 tonnes,373
138,Mexico,5611,Import Quantity,2514,Maize and products,1983,1000 tonnes,4691
138,Mexico,5611,Import Quantity,2514,Maize and products,1984,1000 tonnes,2499
138,Mexico,5611,Import Quantity,2514,Maize and products,1985,1000 tonnes,1729
138,Mexico,5611,Import Quantity,2514,Maize and products,1986,1000 tonnes,1705
138,Mexico,5611,Import Quantity,2514,Maize and products,1987,1000 tonnes,3625
138,Mexico,5611,Import Quantity,2514,Maize and products,1988,1000 tonnes,3305
138,Mexico,5611,Import Quantity,2514,Maize and products,1989,1000 tonnes,3669
138,Mexico,5611,Import Quantity,2514,Maize and products,1990,1000 tonnes,4129
138,Mexico,5611,Import Quantity,2514,Maize and products,1991,1000 tonnes,1456
138,Mexico,5611,Import Quantity,2514,Maize and products,1992,1000 tonnes,1360
138,Mexico,5611,Import Quantity,2514,Maize and products,1993,1000 tonnes,313
138,Mexico,5611,Import Quantity,2514,Maize and products,1994,1000 tonnes,2839
138,Mexico,5611,Import Quantity,2514,Maize and products,1995,1000 tonnes,2760
138,Mexico,5611,Import Quantity,2514,Maize and products,1996,1000 tonnes,5926
138,Mexico,5611,Import Quantity,2514,Maize and products,1997,1000 tonnes,2656
138,Mexico,5611,Import Quantity,2514,Maize and products,1998,1000 tonnes,5342
138,Mexico,5611,Import Quantity,2514,Maize and products,1999,1000 tonnes,5664
138,Mexico,5611,Import Quantity,2514,Maize and products,2000,1000 tonnes,5463
138,Mexico,5611,Import Quantity,2514,Maize and products,2001,1000 tonnes,6299
138,Mexico,5611,Import Quantity,2514,Maize and products,2002,1000 tonnes,5638
138,Mexico,5611,Import Quantity,2514,Maize and products,2003,1000 tonnes,5852
138,Mexico,5611,Import Quantity,2514,Maize and products,2004,1000 tonnes,5611
138,Mexico,5611,Import Quantity,2514,Maize and products,2005,1000 tonnes,5868
138,Mexico,5611,Import Quantity,2514,Maize and products,2006,1000 tonnes,7745
138,Mexico,5611,Import Quantity,2514,Maize and products,2007,1000 tonnes,8044
138,Mexico,5611,Import Quantity,2514,Maize and products,2008,1000 tonnes,9217
138,Mexico,5611,Import Quantity,2514,Maize and products,2009,1000 tonnes,7331
138,Mexico,5611,Import Quantity,2514,Maize and products,2010,1000 tonnes,7929
138,Mexico,5611,Import Quantity,2514,Maize and products,2011,1000 tonnes,9604
138,Mexico,5611,Import Quantity,2514,Maize and products,2012,1000 tonnes,9653
138,Mexico,5611,Import Quantity,2514,Maize and products,2013,1000 tonnes,7261
138,Mexico,5911,Export Quantity,2514,Maize and products,1961,1000 tonnes,0
138,Mexico,5911,Export Quantity,2514,Maize and products,1962,1000 tonnes,4
138,Mexico,5911,Export Quantity,2514,Maize and products,1963,1000 tonnes,0
138,Mexico,5911,Export Quantity,2514,Maize and products,1964,1000 tonnes,282
138,Mexico,5911,Export Quantity,2514,Maize and products,1965,1000 tonnes,1347
138,Mexico,5911,Export Quantity,2514,Maize and products,1966,1000 tonnes,852
138,Mexico,5911,Export Quantity,2514,Maize and products,1967,1000 tonnes,1254
138,Mexico,5911,Export Quantity,2514,Maize and products,1968,1000 tonnes,896
138,Mexico,5911,Export Quantity,2514,Maize and products,1969,1000 tonnes,789
138,Mexico,5911,Export Quantity,2514,Maize and products,1970,1000 tonnes,1
138,Mexico,5911,Export Quantity,2514,Maize and products,1971,1000 tonnes,277
138,Mexico,5911,Export Quantity,2514,Maize and products,1972,1000 tonnes,425
138,Mexico,5911,Export Quantity,2514,Maize and products,1973,1000 tonnes,30
138,Mexico,5911,Export Quantity,2514,Maize and products,1974,1000 tonnes,1
138,Mexico,5911,Export Quantity,2514,Maize and products,1975,1000 tonnes,6
138,Mexico,5911,Export Quantity,2514,Maize and products,1976,1000 tonnes,4
138,Mexico,5911,Export Quantity,2514,Maize and products,1977,1000 tonnes,1
138,Mexico,5911,Export Quantity,2514,Maize and products,1978,1000 tonnes,2
138,Mexico,5911,Export Quantity,2514,Maize and products,1979,1000 tonnes,1
138,Mexico,5911,Export Quantity,2514,Maize and products,1980,1000 tonnes,0
138,Mexico,5911,Export Quantity,2514,Maize and products,1981,1000 tonnes,1
138,Mexico,5911,Export Quantity,2514,Maize and products,1982,1000 tonnes,1
138,Mexico,5911,Export Quantity,2514,Maize and products,1983,1000 tonnes,22
138,Mexico,5911,Export Quantity,2514,Maize and products,1984,1000 tonnes,5
138,Mexico,5911,Export Quantity,2514,Maize and products,1985,1000 tonnes,15
138,Mexico,5911,Export Quantity,2514,Maize and products,1986,1000 tonnes,5
138,Mexico,5911,Export Quantity,2514,Maize and products,1987,1000 tonnes,11
138,Mexico,5911,Export Quantity,2514,Maize and products,1988,1000 tonnes,19
138,Mexico,5911,Export Quantity,2514,Maize and products,1989,1000 tonnes,41
138,Mexico,5911,Export Quantity,2514,Maize and products,1990,1000 tonnes,62
138,Mexico,5911,Export Quantity,2514,Maize and products,1991,1000 tonnes,40
138,Mexico,5911,Export Quantity,2514,Maize and products,1992,1000 tonnes,54
138,Mexico,5911,Export Quantity,2514,Maize and products,1993,1000 tonnes,90
138,Mexico,5911,Export Quantity,2514,Maize and products,1994,1000 tonnes,150
138,Mexico,5911,Export Quantity,2514,Maize and products,1995,1000 tonnes,160
138,Mexico,5911,Export Quantity,2514,Maize and products,1996,1000 tonnes,147
138,Mexico,5911,Export Quantity,2514,Maize and products,1997,1000 tonnes,200
138,Mexico,5911,Export Quantity,2514,Maize and products,1998,1000 tonnes,288
138,Mexico,5911,Export Quantity,2514,Maize and products,1999,1000 tonnes,92
138,Mexico,5911,Export Quantity,2514,Maize and products,2000,1000 tonnes,86
138,Mexico,5911,Export Quantity,2514,Maize and products,2001,1000 tonnes,100
138,Mexico,5911,Export Quantity,2514,Maize and products,2002,1000 tonnes,255
138,Mexico,5911,Export Quantity,2514,Maize and products,2003,1000 tonnes,87
138,Mexico,5911,Export Quantity,2514,Maize and products,2004,1000 tonnes,111
138,Mexico,5911,Export Quantity,2514,Maize and products,2005,1000 tonnes,345
138,Mexico,5911,Export Quantity,2514,Maize and products,2006,1000 tonnes,303
138,Mexico,5911,Export Quantity,2514,Maize and products,2007,1000 tonnes,362
138,Mexico,5911,Export Quantity,2514,Maize and products,2008,1000 tonnes,182
138,Mexico,5911,Export Quantity,2514,Maize and products,2009,1000 tonnes,398
138,Mexico,5911,Export Quantity,2514,Maize and products,2010,1000 tonnes,694
138,Mexico,5911,Export Quantity,2514,Maize and products,2011,1000 tonnes,346
138,Mexico,5911,Export Quantity,2514,Maize and products,2012,1000 tonnes,901
138,Mexico,5911,Export Quantity,2514,Maize and products,2013,1000 tonnes,719
159,Nigeria,511,Total Population - Both sexes,2501,Population,1961,1000 persons,46144
159,Nigeria,511,Total Population - Both sexes,2501,Population,1962,1000 persons,47118
159,Nigeria,511,Total Population - Both sexes,2501,Population,1963,1000 persons,48128
159,Nigeria,511,Total Population - Both sexes,2501,Population,1964,1000 persons,49170
159,Nigeria,511,Total Population - Both sexes,2501,Population,1965,1000 persons,50239
159,Nigeria,511,Total Population - Both sexes,2501,Population,1966,1000 persons,51336
159,Nigeria,511,Total Population - Both sexes,2501,Population,1967,1000 persons,52469
159,Nigeria,511,Total Population - Both sexes,2501,Population,1968,1000 persons,53641
159,Nigeria,511,Total Population - Both sexes,2501,Population,1969,1000 persons,54859
159,Nigeria,511,Total Population - Both sexes,2501,Population,1970,1000 persons,56132
159,Nigeria,511,Total Population - Both sexes,2501,Population,1971,1000 persons,57454
159,Nigeria,511,Total Population - Both sexes,2501,Population,1972,1000 persons,58829
159,Nigeria,511,Total Population - Both sexes,2501,Population,1973,1000 persons,60285
159,Nigeria,511,Total Population - Both sexes,2501,Population,1974,1000 persons,61857
159,Nigeria,511,Total Population - Both sexes,2501,Population,1975,1000 persons,63566
159,Nigeria,511,Total Population - Both sexes,2501,Population,1976,1000 persons,65427
159,Nigeria,511,Total Population - Both sexes,2501,Population,1977,1000 persons,67425
159,Nigeria,511,Total Population - Both sexes,2501,Population,1978,1000 persons,69512
159,Nigeria,511,Total Population - Both sexes,2501,Population,1979,1000 persons,71619
159,Nigeria,511,Total Population - Both sexes,2501,Population,1980,1000 persons,73698
159,Nigeria,511,Total Population - Both sexes,2501,Population,1981,1000 persons,75730
159,Nigeria,511,Total Population - Both sexes,2501,Population,1982,1000 persons,77730
159,Nigeria,511,Total Population - Both sexes,2501,Population,1983,1000 persons,79729
159,Nigeria,511,Total Population - Both sexes,2501,Population,1984,1000 persons,81775
159,Nigeria,511,Total Population - Both sexes,2501,Population,1985,1000 persons,83902
159,Nigeria,511,Total Population - Both sexes,2501,Population,1986,1000 persons,86118
159,Nigeria,511,Total Population - Both sexes,2501,Population,1987,1000 persons,88413
159,Nigeria,511,Total Population - Both sexes,2501,Population,1988,1000 persons,90774
159,Nigeria,511,Total Population - Both sexes,2501,Population,1989,1000 persons,93180
159,Nigeria,511,Total Population - Both sexes,2501,Population,1990,1000 persons,95617
159,Nigeria,511,Total Population - Both sexes,2501,Population,1991,1000 persons,98085
159,Nigeria,511,Total Population - Both sexes,2501,Population,1992,1000 persons,100592
159,Nigeria,511,Total Population - Both sexes,2501,Population,1993,1000 persons,103145
159,Nigeria,511,Total Population - Both sexes,2501,Population,1994,1000 persons,105753
159,Nigeria,511,Total Population - Both sexes,2501,Population,1995,1000 persons,108425
159,Nigeria,511,Total Population - Both sexes,2501,Population,1996,1000 persons,111166
159,Nigeria,511,Total Population - Both sexes,2501,Population,1997,1000 persons,113979
159,Nigeria,511,Total Population - Both sexes,2501,Population,1998,1000 persons,116867
159,Nigeria,511,Total Population - Both sexes,2501,Population,1999,1000 persons,119832
159,Nigeria,511,Total Population - Both sexes,2501,Population,2000,1000 persons,122877
159,Nigeria,511,Total Population - Both sexes,2501,Population,2001,1000 persons,126005
159,Nigeria,511,Total Population - Both sexes,2501,Population,2002,1000 persons,129225
159,Nigeria,511,Total Population - Both sexes,2501,Population,2003,1000 persons,132550
159,Nigeria,511,Total Population - Both sexes,2501,Population,2004,1000 persons,135999
159,Nigeria,511,Total Population - Both sexes,2501,Population,2005,1000 persons,139586
159,Nigeria,511,Total Population - Both sexes,2501,Population,2006,1000 persons,143315
159,Nigeria,511,Total Population - Both sexes,2501,Population,2007,1000 persons,147187
159,Nigeria,511,Total Population - Both sexes,2501,Population,2008,1000 persons,151208
159,Nigeria,511,Total Population - Both sexes,2501,Population,2009,1000 persons,155381
159,Nigeria,511,Total Population - Both sexes,2501,Population,2010,1000 persons,159708
159,Nigeria,511,Total Population - Both sexes,2501,Population,2011,1000 persons,164193
159,Nigeria,511,Total Population - Both sexes,2501,Population,2012,1000 persons,168834
159,Nigeria,511,Total Population - Both sexes,2501,Population,2013,1000 persons,173615
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1961,1000 tonnes,100
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1962,1000 tonnes,112
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1963,1000 tonnes,54
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1964,1000 tonnes,40
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1965,1000 tonnes,57
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1966,1000 tonnes,183
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1967,1000 tonnes,125
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1968,1000 tonnes,108
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1969,1000 tonnes,194
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1970,1000 tonnes,268
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1971,1000 tonnes,411
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1972,1000 tonnes,324
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1973,1000 tonnes,422
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1974,1000 tonnes,330
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1975,1000 tonnes,412
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1976,1000 tonnes,740
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1977,1000 tonnes,835
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1978,1000 tonnes,1366
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1979,1000 tonnes,945
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1980,1000 tonnes,1179
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1981,1000 tonnes,1262
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1982,1000 tonnes,1273
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1983,1000 tonnes,871
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1984,1000 tonnes,1072
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1985,1000 tonnes,1443
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1986,1000 tonnes,998
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1987,1000 tonnes,142
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1988,1000 tonnes,191
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1989,1000 tonnes,186
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1990,1000 tonnes,256
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1991,1000 tonnes,523
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1992,1000 tonnes,725
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1993,1000 tonnes,1311
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1994,1000 tonnes,834
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1995,1000 tonnes,730
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1996,1000 tonnes,917
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1997,1000 tonnes,1193
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1998,1000 tonnes,1548
159,Nigeria,5611,Import Quantity,2511,Wheat and products,1999,1000 tonnes,1604
159,Nigeria,5611,Import Quantity,2511,Wheat and products,2000,1000 tonnes,2230
159,Nigeria,5611,Import Quantity,2511,Wheat and products,2001,1000 tonnes,2222
159,Nigeria,5611,Import Quantity,2511,Wheat and products,2002,1000 tonnes,2405
159,Nigeria,5611,Import Quantity,2511,Wheat and products,2003,1000 tonnes,2231
159,Nigeria,5611,Import Quantity,2511,Wheat and products,2004,1000 tonnes,2613
159,Nigeria,5611,Import Quantity,2511,Wheat and products,2005,1000 tonnes,3730
159,Nigeria,5611,Import Quantity,2511,Wheat and products,2006,1000 tonnes,3248
159,Nigeria,5611,Import Quantity,2511,Wheat and products,2007,1000 tonnes,3008
159,Nigeria,5611,Import Quantity,2511,Wheat and products,2008,1000 tonnes,3083
159,Nigeria,5611,Import Quantity,2511,Wheat and products,2009,1000 tonnes,3809
159,Nigeria,5611,Import Quantity,2511,Wheat and products,2010,1000 tonnes,3980
159,Nigeria,5611,Import Quantity,2511,Wheat and products,2011,1000 tonnes,4054
159,Nigeria,5611,Import Quantity,2511,Wheat and products,2012,1000 tonnes,2875
159,Nigeria,5611,Import Quantity,2511,Wheat and products,2013,1000 tonnes,3711
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1961,1000 tonnes,0
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1962,1000 tonnes,0
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1963,1000 tonnes,0
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1964,1000 tonnes,0
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1965,1000 tonnes,0
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1966,1000 tonnes,0
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1967,1000 tonnes,0
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1968,1000 tonnes,0
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1969,1000 tonnes,0
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1970,1000 tonnes,0
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1971,1000 tonnes,0
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1972,1000 tonnes,0
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1973,1000 tonnes,2
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1974,1000 tonnes,0
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1975,1000 tonnes,0
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1976,1000 tonnes,2
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1977,1000 tonnes,2
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1978,1000 tonnes,3
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1979,1000 tonnes,15
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1980,1000 tonnes,0
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1981,1000 tonnes,2
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1982,1000 tonnes,6
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1983,1000 tonnes,0
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1984,1000 tonnes,0
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1985,1000 tonnes,0
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1986,1000 tonnes,0
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1987,1000 tonnes,0
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1988,1000 tonnes,0
159,Nigeria,5911,Export Quantity,2511,Wheat and products,1989,1000 tonnes,0
